,0,num_reviews,review_score,review_score_desc,total_positive,total_negative,total_reviews
16539,1172400,1,0,1 user reviews,0,1,1
16540,1291680,0,0,No user reviews,0,0,0
16541,1283680,1,0,1 user reviews,0,1,1
16542,1296370,1,0,1 user reviews,0,1,1
16543,1294920,3,0,3 user reviews,1,2,3
16544,1275880,3,0,3 user reviews,1,2,3
16545,1287830,10,5,Mixed,4,6,10
16546,1285490,0,0,No user reviews,0,0,0
16547,1305720,0,0,No user reviews,0,0,0
16548,1308870,0,0,No user reviews,0,0,0
16549,1278710,2,0,2 user reviews,2,0,2
16550,1281280,4,0,4 user reviews,2,2,4
16551,1269990,0,0,No user reviews,0,0,0
16552,1287100,0,0,No user reviews,0,0,0
16553,1285130,0,0,No user reviews,0,0,0
16554,1229280,6,0,6 user reviews,5,1,6
16555,1266370,1,7,Positive,19,3,22
16556,1263920,3,0,3 user reviews,1,2,3
16557,1265280,0,0,No user reviews,0,0,0
16558,1110770,9,0,9 user reviews,9,0,9
16559,1201640,0,0,No user reviews,0,0,0
16560,1281140,10,7,Positive,10,0,10
16561,1191590,10,7,Positive,8,2,10
16562,1313350,5,0,5 user reviews,5,0,5
16563,1232670,4,0,4 user reviews,2,2,4
16564,465200,6,8,Very Positive,387,39,426
16565,1273120,0,0,No user reviews,0,0,0
16566,1277610,0,0,No user reviews,0,0,0
16567,1041690,20,6,Mostly Positive,16,5,21
16568,1273590,17,7,Positive,16,1,17
16569,1280310,2,0,2 user reviews,1,1,2
16570,1280980,1,0,1 user reviews,1,0,1
16571,1258650,0,0,No user reviews,0,0,0
16572,961850,4,0,4 user reviews,2,2,4
16573,1293990,20,7,Positive,21,1,22
16574,1106840,20,8,Very Positive,9560,1307,10867
16575,1096180,1,8,Very Positive,99,0,99
16576,1297890,2,0,2 user reviews,0,2,2
16577,999860,1,6,Mostly Positive,49,18,67
16578,1269830,20,6,Mostly Positive,18,6,24
16579,949720,0,0,No user reviews,0,0,0
16580,1256520,20,7,Positive,42,5,47
16581,1265230,0,0,No user reviews,0,0,0
16582,1288030,0,0,No user reviews,0,0,0
16583,1293880,0,0,No user reviews,0,0,0
16584,1215540,4,0,4 user reviews,3,1,4
16585,1289900,1,0,1 user reviews,0,1,1
16586,1250720,8,0,8 user reviews,5,3,8
16587,290690,3,8,Very Positive,394,13,407
16588,1285560,20,5,Mixed,20,18,38
16589,1291740,1,0,1 user reviews,1,0,1
16590,1247910,7,0,7 user reviews,5,2,7
16591,1274140,0,0,No user reviews,0,0,0
16592,1135880,0,0,No user reviews,0,0,0
16593,1285620,0,0,No user reviews,0,0,0
16594,1293370,0,0,No user reviews,0,0,0
16595,1207710,8,0,8 user reviews,6,2,8
16596,1263700,15,7,Positive,12,3,15
16597,1285580,2,0,2 user reviews,2,0,2
16598,1213700,10,8,Very Positive,980,139,1119
16599,1050880,15,7,Positive,14,1,15
16600,1274630,1,7,Positive,19,2,21
16601,1243220,1,8,Very Positive,127,27,154
16602,1279540,0,0,No user reviews,0,0,0
16603,1087440,20,7,Positive,24,5,29
16604,684700,17,5,Mixed,9,8,17
16605,1233950,1,8,Very Positive,152,2,154
16606,864160,1,6,Mostly Positive,163,62,225
16607,1233720,2,7,Positive,39,6,45
16608,1294280,13,7,Positive,12,1,13
16609,1149690,16,7,Positive,13,3,16
16610,1272110,20,6,Mostly Positive,22,6,28
16611,383850,0,0,No user reviews,0,0,0
16612,1241110,3,0,3 user reviews,2,1,3
16613,1281700,3,0,3 user reviews,2,1,3
16614,1298180,5,0,5 user reviews,3,2,5
16615,1153880,0,0,No user reviews,0,0,0
16616,1298500,0,0,No user reviews,0,0,0
16617,1183420,1,0,1 user reviews,1,0,1
16618,614450,11,4,Mostly Negative,3,8,11
16619,1281360,2,0,2 user reviews,2,0,2
16620,844500,1,5,Mixed,48,28,76
16621,1173310,13,7,Positive,12,1,13
16622,1225130,19,7,Positive,19,0,19
16623,1289780,4,0,4 user reviews,3,1,4
16624,1293400,4,0,4 user reviews,2,2,4
16625,957790,2,6,Mostly Positive,809,211,1020
16626,1298260,20,7,Positive,17,4,21
16627,1280760,0,0,No user reviews,0,0,0
16628,1292280,5,0,5 user reviews,4,1,5
16629,1292050,2,0,2 user reviews,2,0,2
16630,1213670,0,0,No user reviews,0,0,0
16631,1289440,10,6,Mostly Positive,7,3,10
16632,811940,0,0,No user reviews,0,0,0
16633,1281390,20,6,Mostly Positive,20,7,27
16634,1300200,4,0,4 user reviews,4,0,4
16635,1219860,11,6,Mostly Positive,8,3,11
16636,1294040,6,0,6 user reviews,5,1,6
16637,1141020,0,0,No user reviews,0,0,0
16638,1207860,5,0,5 user reviews,5,0,5
16639,1291830,7,0,7 user reviews,5,2,7
16640,1191420,0,0,No user reviews,0,0,0
16641,840370,1,8,Very Positive,170,39,209
16642,1292540,1,6,Mostly Positive,58,15,73
16643,917840,2,8,Very Positive,256,16,272
16644,968870,1,6,Mostly Positive,187,70,257
16645,1258080,0,0,No user reviews,0,0,0
16646,1289690,1,0,6 user reviews,6,0,6
16647,545880,1,7,Positive,11,2,13
16648,1014240,0,0,No user reviews,0,0,0
16649,1285660,4,0,4 user reviews,4,0,4
16650,1220190,5,0,5 user reviews,3,2,5
16651,1260170,2,0,2 user reviews,2,0,2
16652,1247110,3,0,3 user reviews,2,1,3
16653,1278430,3,0,3 user reviews,2,1,3
16654,1280910,2,0,2 user reviews,0,2,2
16655,1288370,0,0,No user reviews,0,0,0
16656,1224380,8,0,8 user reviews,5,3,8
16657,966250,2,0,2 user reviews,1,1,2
16658,1264740,0,0,No user reviews,0,0,0
16659,1180650,15,7,Positive,12,3,15
16660,1107820,1,7,Positive,12,1,13
16661,1271530,9,0,9 user reviews,7,2,9
16662,651380,20,8,Very Positive,50,0,50
16663,1278230,9,0,9 user reviews,2,7,9
16664,1283830,0,0,No user reviews,0,0,0
16665,1225370,1,0,1 user reviews,1,0,1
16666,1287790,0,0,No user reviews,0,0,0
16667,1284350,0,0,No user reviews,0,0,0
16668,732510,5,0,5 user reviews,3,2,5
16669,1262890,6,0,6 user reviews,5,1,6
16670,1288090,2,0,2 user reviews,2,0,2
16671,1033960,0,0,No user reviews,0,0,0
16672,1290790,11,7,Positive,10,1,11
16673,1279620,4,0,4 user reviews,4,0,4
16674,864450,20,5,Mixed,14,7,21
16675,1289330,7,0,7 user reviews,6,1,7
16676,960220,3,0,3 user reviews,3,0,3
16677,1291280,1,0,1 user reviews,1,0,1
16678,1265030,16,5,Mixed,10,6,16
16679,1271580,0,0,No user reviews,0,0,0
16680,689720,0,0,No user reviews,0,0,0
16681,1281530,20,7,Positive,21,2,23
16682,1292720,1,0,1 user reviews,1,0,1
16683,1285450,0,0,No user reviews,0,0,0
16684,1283890,5,0,5 user reviews,5,0,5
16685,1146330,0,0,No user reviews,0,0,0
16686,903790,0,0,No user reviews,0,0,0
16687,992250,1,0,1 user reviews,0,1,1
16688,1254720,0,0,No user reviews,0,0,0
16689,1089330,7,0,7 user reviews,1,6,7
16690,740270,0,0,No user reviews,0,0,0
16691,1291710,0,0,No user reviews,0,0,0
16692,1210800,1,8,Very Positive,97,7,104
16693,981690,5,0,5 user reviews,2,3,5
16694,1255550,0,0,No user reviews,0,0,0
16695,1256660,15,7,Positive,15,0,15
16696,984610,20,8,Very Positive,64,10,74
16697,926140,3,8,Very Positive,1042,74,1116
16698,1272530,3,0,3 user reviews,3,0,3
16699,378760,0,0,No user reviews,0,0,0
16700,1215870,16,4,Mostly Negative,6,10,16
16701,1281890,1,6,Mostly Positive,11,3,14
16702,1266480,3,0,3 user reviews,1,2,3
16703,1177720,12,7,Positive,11,1,12
16704,1251750,0,0,No user reviews,0,0,0
16705,1276890,0,0,No user reviews,0,0,0
16706,1287420,1,0,1 user reviews,1,0,1
16707,1243820,3,0,3 user reviews,2,1,3
16708,1271190,20,5,Mixed,54,37,91
16709,865540,3,9,Overwhelmingly Positive,735,26,761
16710,1285940,2,0,2 user reviews,1,1,2
16711,1293780,2,0,2 user reviews,2,0,2
16712,1207780,2,8,Very Positive,527,71,598
16713,1261640,11,7,Positive,10,1,11
16714,1127110,0,0,No user reviews,0,0,0
16715,1273790,2,6,Mostly Positive,79,30,109
16716,1289610,0,0,No user reviews,0,0,0
16717,1209080,2,0,2 user reviews,1,1,2
16718,1290670,4,0,4 user reviews,4,0,4
16719,1291310,2,0,2 user reviews,2,0,2
16720,1285540,1,0,1 user reviews,0,1,1
16721,1151160,2,0,2 user reviews,1,1,2
16722,1285520,0,0,No user reviews,0,0,0
16723,1283380,0,0,No user reviews,0,0,0
16724,1070940,1,6,Mostly Positive,89,38,127
16725,1257410,1,8,Very Positive,210,24,234
16726,1212110,13,7,Positive,13,0,13
16727,1283110,2,0,2 user reviews,2,0,2
16728,1212640,2,0,2 user reviews,2,0,2
16729,1220340,9,0,9 user reviews,4,5,9
16730,1045900,1,7,Positive,13,0,13
16731,574980,6,8,Very Positive,1683,132,1815
16732,668910,5,0,5 user reviews,2,3,5
16733,1164920,0,0,No user reviews,0,0,0
16734,1210770,9,0,9 user reviews,6,3,9
16735,939790,1,8,Very Positive,164,12,176
16736,1031260,7,0,7 user reviews,4,3,7
16737,1216470,0,0,No user reviews,0,0,0
16738,1285700,3,0,3 user reviews,1,2,3
16739,1261290,0,0,No user reviews,0,0,0
16740,1243130,0,0,No user reviews,0,0,0
16741,1206290,7,0,7 user reviews,7,0,7
16742,1127840,6,8,Very Positive,642,71,713
16743,521150,3,8,Very Positive,859,194,1053
16744,1222050,20,5,Mixed,25,15,40
16745,985890,9,8,Very Positive,5128,358,5486
16746,1247190,20,6,Mostly Positive,39,16,55
16747,1239440,20,5,Mixed,70,40,110
16748,1249510,20,7,Positive,20,0,20
16749,1198440,2,0,2 user reviews,2,0,2
16750,792710,1,9,Overwhelmingly Positive,535,20,555
16751,1291670,1,0,2 user reviews,2,0,2
16752,981090,0,0,No user reviews,0,0,0
16753,1223550,0,0,No user reviews,0,0,0
16754,1271710,7,8,Very Positive,1587,107,1694
16755,1274930,0,0,No user reviews,0,0,0
16756,1191940,2,8,Very Positive,127,11,138
16757,1273320,9,0,9 user reviews,7,2,9
16758,1288070,9,0,9 user reviews,9,0,9
16759,1066660,0,0,No user reviews,0,0,0
16760,1277900,1,0,1 user reviews,1,0,1
16761,1269120,8,0,8 user reviews,4,4,8
16762,1261960,1,7,Positive,28,2,30
16763,1037830,1,0,1 user reviews,1,0,1
16764,884980,20,7,Positive,28,0,28
16765,769520,1,0,1 user reviews,1,0,1
16766,1123310,1,7,Positive,13,1,14
16767,1064540,1,7,Positive,15,3,18
16768,1265580,3,0,3 user reviews,2,1,3
16769,1253390,1,7,Positive,23,4,27
16770,1213740,20,8,Very Positive,2883,372,3255
16771,1258090,0,0,No user reviews,0,0,0
16772,1191610,1,0,1 user reviews,1,0,1
16773,434190,20,6,Mostly Positive,30,12,42
16774,1153370,1,0,1 user reviews,1,0,1
16775,384960,2,6,Mostly Positive,161,41,202
16776,1286160,2,0,2 user reviews,1,1,2
16777,1261010,20,6,Mostly Positive,18,5,23
16778,1255380,0,0,No user reviews,0,0,0
16779,1285840,0,0,No user reviews,0,0,0
16780,1275260,0,0,No user reviews,0,0,0
16781,1165840,19,6,Mostly Positive,14,5,19
16782,1248860,4,0,4 user reviews,4,0,4
16783,350140,0,0,No user reviews,0,0,0
16784,1276720,6,0,6 user reviews,3,3,6
16785,654400,20,7,Positive,22,1,23
16786,1226920,2,0,2 user reviews,2,0,2
16787,1234690,0,0,No user reviews,0,0,0
16788,1130440,0,0,No user reviews,0,0,0
16789,1282880,1,0,1 user reviews,1,0,1
16790,1224480,20,6,Mostly Positive,21,6,27
16791,616610,0,0,No user reviews,0,0,0
16792,1220080,11,7,Positive,9,2,11
16793,1289510,0,0,No user reviews,0,0,0
16794,1244370,0,0,No user reviews,0,0,0
16795,1281800,0,0,No user reviews,0,0,0
16796,1287880,2,0,2 user reviews,0,2,2
16797,1282900,13,7,Positive,11,2,13
16798,1265660,1,0,1 user reviews,1,0,1
16799,1220200,12,7,Positive,12,0,12
16800,836580,17,4,Mostly Negative,6,11,17
16801,1287810,9,0,9 user reviews,9,0,9
16802,1274180,0,0,No user reviews,0,0,0
16803,1272820,2,0,2 user reviews,1,1,2
16804,970600,1,5,Mixed,22,12,34
16805,1260240,3,0,3 user reviews,1,2,3
16806,1265390,6,0,6 user reviews,2,4,6
16807,1165870,4,8,Very Positive,125,23,148
16808,1291250,2,0,2 user reviews,2,0,2
16809,1071290,2,6,Mostly Positive,210,60,270
16810,1233900,3,5,Mixed,35,42,77
16811,804850,20,5,Mixed,131,100,231
16812,1287260,0,0,No user reviews,0,0,0
16813,790360,20,7,Positive,33,3,36
16814,1184050,15,6,Mostly Positive,2221,572,2793
16815,1223380,2,0,2 user reviews,1,1,2
16816,1291500,0,0,No user reviews,0,0,0
16817,996770,1,8,Very Positive,412,86,498
16818,1255410,0,0,No user reviews,0,0,0
16819,1237800,9,0,9 user reviews,6,3,9
16820,1230410,0,0,No user reviews,0,0,0
16821,1287250,6,0,6 user reviews,1,5,6
16822,1290160,10,5,Mixed,5,5,10
16823,1043710,2,0,2 user reviews,2,0,2
16824,1285630,11,7,Positive,10,1,11
16825,815110,1,0,1 user reviews,1,0,1
16826,1282000,0,0,No user reviews,0,0,0
16827,1184880,6,0,6 user reviews,5,1,6
16828,1294160,0,0,No user reviews,0,0,0
16829,1135830,1,8,Very Positive,88,4,92
16830,1283270,0,0,No user reviews,0,0,0
16831,1200060,1,0,1 user reviews,1,0,1
16832,840140,20,4,Mostly Negative,56,104,160
16833,1275190,5,0,5 user reviews,5,0,5
16834,1274200,0,0,No user reviews,0,0,0
16835,1282200,4,9,Overwhelmingly Positive,4740,96,4836
16836,523660,8,8,Very Positive,1951,164,2115
16837,1216490,20,8,Very Positive,138,7,145
16838,1289500,0,0,No user reviews,0,0,0
16839,1263490,6,0,6 user reviews,3,3,6
16840,1290010,2,0,2 user reviews,2,0,2
16841,1288300,0,0,No user reviews,0,0,0
16842,1286600,1,7,Positive,12,1,13
16843,1231640,4,0,4 user reviews,4,0,4
16844,1274340,1,0,1 user reviews,1,0,1
16845,1276090,1,0,1 user reviews,0,1,1
16846,1276350,2,0,2 user reviews,1,1,2
16847,1263110,5,0,5 user reviews,3,2,5
16848,1206790,0,0,No user reviews,0,0,0
16849,1270030,0,0,No user reviews,0,0,0
16850,1285600,2,0,2 user reviews,2,0,2
16851,705920,1,0,1 user reviews,1,0,1
16852,1269560,3,0,3 user reviews,2,1,3
16853,1272690,8,0,8 user reviews,7,1,8
16854,1220850,3,0,3 user reviews,2,1,3
16855,1286180,12,5,Mixed,5,7,12
16856,1188490,0,0,No user reviews,0,0,0
16857,1226000,20,8,Very Positive,58,14,72
16858,1287500,20,7,Positive,22,2,24
16859,1267860,8,0,8 user reviews,5,3,8
16860,1286170,2,0,2 user reviews,1,1,2
16861,1264930,7,0,7 user reviews,5,2,7
16862,1198390,7,0,7 user reviews,4,3,7
16863,1190630,0,0,No user reviews,0,0,0
16864,1202830,1,0,1 user reviews,0,1,1
16865,1079470,1,0,1 user reviews,1,0,1
16866,1267310,2,6,Mostly Positive,33,14,47
16867,1239870,0,0,No user reviews,0,0,0
16868,1284300,6,0,6 user reviews,3,3,6
16869,1262170,0,0,No user reviews,0,0,0
16870,674480,3,0,3 user reviews,1,2,3
16871,1287710,2,0,2 user reviews,1,1,2
16872,1280010,18,5,Mixed,12,6,18
16873,1257700,1,0,1 user reviews,1,0,1
16874,1040370,2,0,2 user reviews,2,0,2
16875,980360,1,0,1 user reviews,1,0,1
16876,1186690,3,0,3 user reviews,3,0,3
16877,1225380,0,0,No user reviews,0,0,0
16878,1113240,2,0,2 user reviews,2,0,2
16879,1300000,7,0,7 user reviews,4,3,7
16880,1253230,0,0,No user reviews,0,0,0
16881,1258480,1,6,Mostly Positive,14,4,18
16882,924980,4,8,Very Positive,1689,128,1817
16883,1155390,0,0,No user reviews,0,0,0
16884,1136910,19,7,Positive,16,3,19
16885,1176160,1,7,Positive,12,2,14
16886,1270650,4,0,4 user reviews,3,1,4
16887,955740,4,9,Overwhelmingly Positive,765,17,782
16888,1143550,1,0,1 user reviews,1,0,1
16889,1258980,19,6,Mostly Positive,14,5,19
16890,1237880,6,0,6 user reviews,3,3,6
16891,1258310,4,8,Very Positive,208,6,214
16892,1277210,12,5,Mixed,8,4,12
16893,1212870,2,0,2 user reviews,1,1,2
16894,1255660,0,0,No user reviews,0,0,0
16895,1286360,2,0,2 user reviews,2,0,2
16896,1287450,3,0,3 user reviews,2,1,3
16897,1260820,14,8,Very Positive,508,28,536
16898,1268860,11,7,Positive,11,0,11
16899,1280100,0,0,No user reviews,0,0,0
16900,1258590,3,6,Mostly Positive,341,87,428
16901,882100,17,6,Mostly Positive,8653,2817,11470
16902,845490,1,5,Mixed,29,18,47
16903,1284820,4,8,Very Positive,481,61,542
16904,1260030,0,0,No user reviews,0,0,0
16905,1278370,20,7,Positive,28,7,35
16906,1220980,2,0,2 user reviews,0,2,2
16907,1181510,1,0,1 user reviews,1,0,1
16908,1259530,20,7,Positive,37,7,44
16909,1178140,1,8,Very Positive,97,2,99
16910,807120,7,8,Very Positive,2011,341,2352
16911,1148980,18,5,Mixed,12,6,18
16912,1175200,1,5,Mixed,49,22,71
16913,609850,16,7,Positive,13,3,16
16914,1111370,6,9,Overwhelmingly Positive,626,5,631
16915,1262450,2,0,2 user reviews,2,0,2
16916,1287310,1,7,Positive,11,1,12
16917,1260470,0,0,No user reviews,0,0,0
16918,746850,20,8,Very Positive,5001,678,5679
16919,1282500,0,0,No user reviews,0,0,0
16920,1097240,20,5,Mixed,23,13,36
16921,1137350,1,8,Very Positive,250,37,287
16922,470310,20,8,Very Positive,2210,129,2339
16923,793460,5,8,Very Positive,1199,156,1355
16924,1287510,2,7,Positive,15,3,18
16925,1244930,2,7,Positive,40,3,43
16926,1278930,3,0,3 user reviews,1,2,3
16927,989080,20,7,Positive,23,5,28
16928,1264610,0,0,No user reviews,0,0,0
16929,1285090,7,0,7 user reviews,4,3,7
16930,1276170,1,0,1 user reviews,1,0,1
16931,1261880,1,5,Mixed,23,19,42
16932,1161490,1,8,Very Positive,866,95,961
16933,1251130,0,0,No user reviews,0,0,0
16934,1276850,0,0,No user reviews,0,0,0
16935,1050280,0,0,No user reviews,0,0,0
16936,1190320,0,0,No user reviews,0,0,0
16937,1267260,10,7,Positive,10,0,10
16938,886300,2,0,2 user reviews,2,0,2
16939,590510,1,6,Mostly Positive,71,18,89
16940,1249260,3,8,Very Positive,56,12,68
16941,777130,1,8,Very Positive,61,10,71
16942,775580,2,8,Very Positive,130,7,137
16943,1269240,1,0,9 user reviews,8,1,9
16944,1073810,3,8,Very Positive,62,3,65
16945,1197110,6,0,6 user reviews,1,5,6
16946,1268140,1,0,4 user reviews,3,1,4
16947,1276610,2,5,Mixed,131,85,216
16948,1146920,6,0,6 user reviews,3,3,6
16949,1280490,4,0,4 user reviews,2,2,4
16950,1211610,1,0,1 user reviews,1,0,1
16951,1191280,7,0,7 user reviews,4,3,7
16952,1284800,20,7,Positive,20,3,23
16953,1284790,20,7,Positive,28,6,34
16954,1284180,20,7,Positive,21,1,22
16955,1283920,0,0,No user reviews,0,0,0
16956,1244450,0,0,No user reviews,0,0,0
16957,1272520,0,0,No user reviews,0,0,0
16958,1272390,2,0,2 user reviews,0,2,2
16959,1064100,0,0,No user reviews,0,0,0
16960,1134320,0,0,No user reviews,0,0,0
16961,1274060,0,0,No user reviews,0,0,0
16962,727450,14,7,Positive,12,2,14
16963,557900,20,6,Mostly Positive,21,9,30
16964,1249890,4,0,4 user reviews,3,1,4
16965,1022310,3,6,Mostly Positive,448,164,612
16966,1254370,5,8,Very Positive,787,109,896
16967,949600,3,8,Very Positive,182,4,186
16968,833090,1,8,Very Positive,485,101,586
16969,1281080,0,0,No user reviews,0,0,0
16970,596000,1,6,Mostly Positive,64,17,81
16971,1284050,6,0,6 user reviews,3,3,6
16972,1204830,0,0,No user reviews,0,0,0
16973,1035530,11,5,Mixed,7,4,11
16974,1262770,4,0,4 user reviews,1,3,4
16975,1265110,1,0,1 user reviews,1,0,1
16976,1256500,4,0,4 user reviews,2,2,4
16977,1119600,2,6,Mostly Positive,202,61,263
16978,1034750,20,6,Mostly Positive,58,19,77
16979,1283520,4,0,4 user reviews,2,2,4
16980,1177030,17,6,Mostly Positive,13,4,17
16981,1167970,7,0,7 user reviews,5,2,7
16982,1275320,1,0,1 user reviews,1,0,1
16983,1283580,18,7,Positive,18,0,18
16984,1092800,15,7,Positive,15,0,15
16985,1149440,1,8,Very Positive,234,55,289
16986,1272750,0,0,No user reviews,0,0,0
16987,1284260,1,7,Positive,10,2,12
16988,1283130,0,0,No user reviews,0,0,0
16989,1285070,3,0,3 user reviews,3,0,3
16990,996180,1,7,Positive,17,4,21
16991,1011720,0,0,No user reviews,0,0,0
16992,1268290,20,6,Mostly Positive,21,6,27
16993,1034890,20,7,Positive,23,2,25
16994,1279000,0,0,No user reviews,0,0,0
16995,1283860,1,0,1 user reviews,0,1,1
16996,1127460,3,4,Mostly Negative,264,455,719
16997,1254820,1,0,1 user reviews,0,1,1
16998,1268540,2,0,2 user reviews,2,0,2
16999,1285350,1,0,1 user reviews,1,0,1
17000,875610,0,0,No user reviews,0,0,0
17001,1281180,0,0,No user reviews,0,0,0
17002,1275770,20,7,Positive,22,3,25
17003,1267010,1,6,Mostly Positive,16,6,22
17004,1054700,2,6,Mostly Positive,41,11,52
17005,1275590,0,0,No user reviews,0,0,0
17006,982090,0,0,No user reviews,0,0,0
17007,1269250,0,0,No user reviews,0,0,0
17008,1273720,0,0,No user reviews,0,0,0
17009,1254200,0,0,No user reviews,0,0,0
17010,1281580,5,0,5 user reviews,5,0,5
17011,1218930,0,0,No user reviews,0,0,0
17012,1250940,1,0,1 user reviews,0,1,1
17013,1276290,0,0,No user reviews,0,0,0
17014,1067700,1,0,1 user reviews,0,1,1
17015,1261170,12,6,Mostly Positive,9,3,12
17016,1235360,20,8,Very Positive,58,9,67
17017,1226960,14,3,Negative,2,12,14
17018,1102740,2,0,2 user reviews,2,0,2
17019,1222980,2,0,2 user reviews,2,0,2
17020,1279970,3,0,3 user reviews,3,0,3
17021,1095750,6,0,6 user reviews,5,1,6
17022,1215750,19,7,Positive,16,3,19
17023,1277970,0,0,No user reviews,0,0,0
17024,1274390,0,0,No user reviews,0,0,0
17025,1271080,20,5,Mixed,18,18,36
17026,1197220,2,5,Mixed,62,35,97
17027,1259310,4,0,4 user reviews,4,0,4
17028,1252120,0,0,No user reviews,0,0,0
17029,1235090,10,6,Mostly Positive,7,3,10
17030,1275860,9,0,9 user reviews,8,1,9
17031,1264310,2,0,2 user reviews,2,0,2
17032,1257540,2,0,2 user reviews,1,1,2
17033,1284290,2,0,2 user reviews,2,0,2
17034,1250700,0,0,No user reviews,0,0,0
17035,1202240,9,0,9 user reviews,8,1,9
17036,1266070,0,0,No user reviews,0,0,0
17037,1205800,1,0,1 user reviews,1,0,1
17038,1012210,1,0,9 user reviews,1,8,9
17039,1180330,1,6,Mostly Positive,45,14,59
17040,1269550,0,0,No user reviews,0,0,0
17041,1004040,5,0,5 user reviews,3,2,5
17042,1268400,6,0,6 user reviews,4,2,6
17043,1269960,0,0,No user reviews,0,0,0
17044,1090490,1,0,1 user reviews,1,0,1
17045,1233820,1,7,Positive,33,6,39
17046,1103980,0,0,No user reviews,0,0,0
17047,1227130,0,0,No user reviews,0,0,0
17048,1259130,16,7,Positive,13,3,16
17049,951330,20,5,Mixed,28,14,42
17050,1254150,7,0,7 user reviews,5,2,7
17051,1275640,1,0,1 user reviews,1,0,1
17052,1226070,0,0,No user reviews,0,0,0
17053,1164970,8,0,8 user reviews,8,0,8
17054,1274940,20,8,Very Positive,44,10,54
17055,1292140,6,0,6 user reviews,4,2,6
17056,1236880,15,5,Mixed,8,7,15
17057,876650,2,8,Very Positive,773,51,824
17058,1040070,1,8,Very Positive,653,79,732
17059,1245550,0,0,No user reviews,0,0,0
17060,1283070,3,0,3 user reviews,3,0,3
17061,1243420,1,6,Mostly Positive,74,21,95
17062,1121300,1,7,Positive,36,1,37
17063,1249130,20,8,Very Positive,334,29,363
17064,1278960,8,0,8 user reviews,8,0,8
17065,1273020,3,0,3 user reviews,1,2,3
17066,1271030,0,0,No user reviews,0,0,0
17067,1256040,8,0,8 user reviews,8,0,8
17068,1271980,10,5,Mixed,5,5,10
17069,1270440,1,0,1 user reviews,1,0,1
17070,1022150,1,0,1 user reviews,0,1,1
17071,1269190,3,0,3 user reviews,3,0,3
17072,1206710,1,0,1 user reviews,1,0,1
17073,801760,3,0,3 user reviews,3,0,3
17074,1280550,10,5,Mixed,5,5,10
17075,1244300,3,0,3 user reviews,3,0,3
17076,1271420,1,0,1 user reviews,0,1,1
17077,1267410,2,0,2 user reviews,2,0,2
17078,1276140,3,0,3 user reviews,2,1,3
17079,1277300,0,0,No user reviews,0,0,0
17080,1200710,20,6,Mostly Positive,76,30,106
